date,hour,P_LD,P_PV,P1 (PV_LD),P2 (GR_LD),P3 (PV_BAT),P4 (BAT_LD),P5 (FC_BAT),P6 (BAT_EL),P7 (EL_FT),P8 (FT_FC),P9 (FC_WT),P10 (WT_EL)
20/12/2017,5,0.96,0.23206,0.23206,0.490568261,0,0.237371739,0,3.54E-14,6.28E-07,0,4.83E-07,0
20/12/2017,6,1.11,0.910028,0.877620553,0.15660354,0,0.075775907,0,3.05E-13,1.14E-06,0,8.86E-07,0
20/12/2017,7,0.61,1.676696,0.61,1.51E-14,0.906184286,0,1.97E-14,0,0,6.04E-07,0,6.18E-07
20/12/2017,8,0.66,2.125205,0.66,7.59E-15,1.230432589,0,1.09E-14,0,0,4.71E-07,0,4.81E-07
20/12/2017,9,0.45,2.678076,0.45,3.73E-14,1.772073001,0,6.08E-14,0,0,0.284285819,0,0.170571491
20/12/2017,10,0.4,2.906076,0.4,2.83E-15,1.971052771,0,4.53E-15,0,0,0.390660939,0,0.234396564
20/12/2017,11,0.49,2.946507,0.49,1.71E-17,1.941483503,0,2.39E-17,0,0,0.374853129,0,0.224911877
20/12/2017,12,0.47,2.759663,0.47,8.53E-18,1.818419252,0,1.21E-17,0,0,0.309062649,0,0.18543759
20/12/2017,13,0.4,2.425719,0.4,2.58E-15,1.620938026,0,4.20E-15,0,0,0.203488654,0,0.122093193
20/12/2017,14,0.3,1.748925,0.3,1.17E-14,1.188421875,0,1.99E-14,0,0,6.93E-07,0,7.33E-07
20/12/2017,15,0.52,1.191756,0.52,7.69E-15,0.581589643,0,8.45E-15,0,0,1.99E-07,0,2.52E-07
20/12/2017,16,0.65,0.561523,0.538200209,0.075343337,0,0.036456454,0,2.61E-13,6.83E-07,0,5.24E-07,0
20/12/2017,17,0.61,0.19162,0.19162,0.281951739,0,0.136428261,0,1.43E-13,1.01E-06,0,7.87E-07,0
20/12/2017,18,0.52,0,0,0.350434783,0,0.169565217,0,8.97E-14,8.49E-07,0,6.61E-07,0
20/12/2017,19,0.41,0,0,0.276304348,0,0.133695652,0,9.39E-14,7.50E-07,0,5.84E-07,0
20/12/2017,20,0.72,0,0,0.485217391,0,0.234782609,0,6.24E-14,7.95E-07,0,6.22E-07,0
20/12/2017,21,0.38,0,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
20/12/2017,22,0.5,0,0,0.336956522,0,0.163043478,0,9.90E-14,8.94E-07,0,7.00E-07,0
20/12/2017,23,0.96,0,0,0.646956522,0,0.313043478,0,2.70E-14,5.99E-07,0,4.61E-07,0
21/12/2017,0,1.26,0,0,0.849130435,0,0.410869565,0,2.77E-14,7.14E-07,0,5.47E-07,0
21/12/2017,1,0.96,0,0,0.646956522,0,0.313043478,0,2.70E-14,5.99E-07,0,4.61E-07,0
21/12/2017,2,0.91,0,0,0.61326087,0,0.29673913,0,3.64E-14,6.61E-07,0,5.05E-07,0
21/12/2017,3,0.97,0,0,0.653695652,0,0.316304348,0,9.83E-14,1.14E-06,0,8.86E-07,0
21/12/2017,4,0.92,0.01713,0.01713,0.60845587,0,0.29441413,0,7.39E-14,1.02E-06,0,7.91E-07,0
21/12/2017,5,0.93,0.16613,0.16613,0.514781957,0,0.249088043,0,1.39E-13,1.27E-06,0,9.73E-07,0
21/12/2017,6,0.35,0.33542,0.317842409,0.02167142,0,0.010486171,0,1.11E-12,7.92E-07,0,6.16E-07,0
21/12/2017,7,0.33,0.562528,0.33,2.00E-13,0.213370714,0,9.76E-14,0,0,8.11E-07,0,6.94E-07
21/12/2017,8,0.53,1.181037,0.53,1.24E-14,0.565744018,0,1.31E-14,0,0,3.89E-07,0,3.64E-07
21/12/2017,9,0.4,2.76595,0.4,2.43E-16,1.868920026,0,2.83E-16,0,0,0.336060499,0,0.2016363
21/12/2017,10,0.34,2.932316,0.34,1.22E-16,2.029536788,0,2.00E-16,0,0,0.421926652,0,0.253155991
21/12/2017,11,0.25,2.952339,0.25,3.44E-24,2.103168779,0,5.63E-24,0,0,0.461290513,0,0.276774308
21/12/2017,12,0.27,2.777725,0.27,8.60E-17,1.96277944,0,1.42E-16,0,0,0.386237994,0,0.231742797
21/12/2017,13,0.88,2.487583,0.88,2.89E-27,1.351159359,0,5.34E-27,0,0,0.059264253,0,0.035558552
21/12/2017,14,0.59,1.966629,0.59,4.40E-15,1.153630446,0,6.42E-15,0,0,2.87E-07,0,3.29E-07
21/12/2017,15,0.4,1.304736,0.4,4.43E-15,0.759162857,0,6.40E-15,0,0,1.93E-07,0,2.44E-07
21/12/2017,16,0.36,0.584565,0.36,1.11E-13,0.209382589,0,3.62E-14,0,0,3.43E-07,0,3.59E-07
21/12/2017,17,0.42,0.212263,0.212263,0.139996674,0,0.067740326,0,3.74E-13,1.11E-06,0,8.78E-07,0
21/12/2017,18,0.36,0,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
21/12/2017,19,0.35,0,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
21/12/2017,20,0.33,0,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
21/12/2017,21,0.43,0,0,0.289782609,0,0.140217391,0,1.24E-13,8.81E-07,0,6.85E-07,0
21/12/2017,22,1.56,0,0,1.051304348,0,0.508695652,0,2.32E-14,6.82E-07,0,5.19E-07,0
21/12/2017,23,1.24,0,0,0.835652174,0,0.404347826,0,2.88E-14,7.23E-07,0,5.53E-07,0
22/12/2017,0,0.99,0,0,0.667173913,0,0.322826087,0,9.41E-14,1.15E-06,0,8.90E-07,0
22/12/2017,1,0.98,0,0,0.660434783,0,0.319565217,0,9.62E-14,1.15E-06,0,8.88E-07,0
22/12/2017,2,1.03,0,0,0.694130435,0,0.335869565,0,1.13E-13,1.35E-06,0,1.05E-06,0
22/12/2017,3,0.94,0,0,0.633478261,0,0.306521739,0,3.24E-14,6.36E-07,0,4.87E-07,0
22/12/2017,4,0.9,0.004697,0.004697,0.60335637,0,0.29194663,0,3.97E-14,7.27E-07,0,5.64E-07,0
22/12/2017,5,0.92,0.09489,0.09489,0.556052391,0,0.269057609,0,2.42E-14,5.51E-07,0,4.23E-07,0
22/12/2017,6,0.94,0.319289,0.319289,0.418305239,0,0.202405761,0,6.41E-14,7.92E-07,0,6.09E-07,0
22/12/2017,7,0,0.337069,0,0,0.270859018,0,1.57E-13,0,0,8.93E-07,0,7.34E-07
22/12/2017,8,0.58,0.441204,0.4294785,0.101438402,0,0.049083098,0,2.02E-13,7.09E-07,0,5.46E-07,0
22/12/2017,9,0.42,0.426755,0.32015418,0.09984582,0.10660082,0,1.62E-13,0,0,6.05E-07,0,5.93E-07
22/12/2017,10,0.45,0.718473,0.45,9.06E-14,0.251897946,0,2.38E-14,0,0,3.01E-07,0,3.07E-07
22/12/2017,11,0.77,1.04851,0.718607205,0.051392795,0.322845682,0,3.91E-14,0,0,4.02E-07,0,5.02E-07
22/12/2017,12,0.69,1.04056,0.69,9.78E-13,0.337146429,0,1.84E-14,0,0,2.62E-07,0,2.89E-07
22/12/2017,13,0.35,0.838077,0.35,2.17E-14,0.420329732,0,2.51E-14,0,0,4.26E-07,0,4.53E-07
22/12/2017,14,0.29,1.337965,0.29,2.33E-14,0.865418304,0,3.79E-14,0,0,6.30E-07,0,6.84E-07
22/12/2017,15,0.4,1.210028,0.4,5.64E-15,0.683058214,0,7.82E-15,0,0,2.78E-07,0,2.94E-07
22/12/2017,16,0.3,0.584743,0.3,4.52E-14,0.252918482,0,3.73E-14,0,0,4.44E-07,0,4.40E-07
22/12/2017,17,0.35,0.196038,0.196038,0.103757,0,0.050205,0,5.99E-13,1.16E-06,0,9.12E-07,0
22/12/2017,18,1.08,0,0,0.727826087,0,0.352173913,0,7.98E-14,1.17E-06,0,9.01E-07,0
22/12/2017,19,4.35,0,0,3.319566191,0,1.030433809,0,1.84E-16,0.409063526,0,0.357000895,0
22/12/2017,20,0.58,0,0,0.390869565,0,0.189130435,0,8.14E-14,8.18E-07,0,6.47E-07,0
22/12/2017,21,0.77,0,0,0.518913043,0,0.251086957,0,1.67E-13,1.32E-06,0,1.03E-06,0
22/12/2017,22,1.64,0,0,1.114433123,0,0.525566877,0,7.91E-21,0.009714918,0,0.008478474,0
22/12/2017,23,1.64,0,0,1.114433123,0,0.525566877,0,7.91E-21,0.009714918,0,0.008478474,0
23/12/2017,0,1.04,0,0,0.700869565,0,0.339130435,0,7.50E-14,1.09E-06,0,8.49E-07,0
23/12/2017,1,0.91,0,0,0.61326087,0,0.29673913,0,3.64E-14,6.61E-07,0,5.05E-07,0
23/12/2017,2,0.93,0,0,0.62673913,0,0.30326087,0,7.38E-14,9.64E-07,0,7.40E-07,0
23/12/2017,3,0.98,0,0,0.660434783,0,0.319565217,0,9.62E-14,1.15E-06,0,8.88E-07,0
23/12/2017,4,0.9,0.001932,0.001932,0.605219739,0,0.292848261,0,3.67E-14,6.64E-07,0,5.17E-07,0
23/12/2017,5,0.98,0.116014,0.116014,0.582251435,0,0.281734565,0,2.44E-14,5.83E-07,0,4.46E-07,0
23/12/2017,6,1.04,0.358915,0.358915,0.458992065,0,0.222092935,0,1.09E-13,1.06E-06,0,8.27E-07,0
23/12/2017,7,0.91,0.52109,0.52109,0.262091522,0,0.126818478,0,1.07E-13,8.49E-07,0,6.59E-07,0
23/12/2017,8,1.9,0.698071,0.698071,0.80999563,0,0.39193337,0,6.75E-14,1.13E-06,0,8.70E-07,0
23/12/2017,9,0.62,0.780805,0.548466352,0.071533648,0.230773889,0,2.15E-14,0,0,1.89E-07,0,2.22E-07
23/12/2017,10,2.56,0.809591,0.809591,1.204273174,0,0.546135826,0,1.16E-25,0.02598491,0,0.02267774,0
23/12/2017,11,0.4,0.87512,0.4,1.35E-14,0.413935714,0,1.39E-14,0,0,3.01E-07,0,3.15E-07
23/12/2017,12,0.41,2.555115,0.41,4.30E-27,1.708690291,0,8.00E-27,0,0,0.250401251,0,0.150240751
23/12/2017,13,0.25,1.149616,0.25,1.15E-14,0.742995,0,1.87E-14,0,0,5.49E-07,0,5.75E-07
23/12/2017,14,0.24,1.347983,0.24,4.11E-15,0.909629196,0,6.94E-15,0,0,3.72E-07,0,3.49E-07
23/12/2017,15,0.32,0.862766,0.32,2.51E-14,0.461865536,0,3.23E-14,0,0,3.82E-07,0,5.25E-07
23/12/2017,16,0.37,0.570573,0.37,1.28E-12,0.190906875,0,1.54E-13,0,0,8.17E-07,0,7.84E-07
23/12/2017,17,0.65,0.190099,0.190099,0.309933283,0,0.149967717,0,1.03E-13,9.18E-07,0,7.15E-07,0
23/12/2017,18,2.71,0,0,1.985094519,0,0.724905481,0,8.81E-23,0.167391305,0,0.146086957,0
23/12/2017,19,1.6,0,0,1.081885034,0,0.518114966,0,9.87E-23,0.003820473,0,0.003334231,0
23/12/2017,20,1.29,0,0,0.869347826,0,0.420652174,0,3.66E-14,8.29E-07,0,6.31E-07,0
23/12/2017,21,1.57,0,0,1.058043478,0,0.511956522,0,2.29E-14,6.81E-07,0,5.19E-07,0
23/12/2017,22,1.3,0,0,0.876086957,0,0.423913043,0,2.70E-14,7.12E-07,0,5.43E-07,0
23/12/2017,23,1.18,0,0,0.795217391,0,0.384782609,0,5.49E-14,9.75E-07,0,7.45E-07,0
24/12/2017,0,1.36,0,0,0.916521739,0,0.443478261,0,8.64E-14,1.37E-06,0,1.06E-06,0
24/12/2017,1,0.9,0,0,0.606521739,0,0.293478261,0,4.39E-14,7.26E-07,0,5.55E-07,0
24/12/2017,2,0.93,0,0,0.62673913,0,0.30326087,0,7.38E-14,9.64E-07,0,7.40E-07,0
24/12/2017,3,0.96,0,0,0.646956522,0,0.313043478,0,2.70E-14,5.99E-07,0,4.61E-07,0
24/12/2017,4,0.93,0.019181,0.019181,0.613812804,0,0.297006196,0,5.69E-14,9.02E-07,0,6.99E-07,0
24/12/2017,5,0.97,0.18188,0.18188,0.531124348,0,0.256995652,0,2.58E-14,5.57E-07,0,4.28E-07,0
24/12/2017,6,1.02,0.373491,0.373491,0.435690848,0,0.210818152,0,1.76E-13,1.38E-06,0,1.07E-06,0
24/12/2017,7,1.14,0.829681,0.812329305,0.220821555,0,0.10684914,0,1.18E-13,7.88E-07,0,6.02E-07,0
24/12/2017,8,0.58,1.731007,0.58,1.50E-14,0.971523482,0,2.06E-14,0,0,5.96E-07,0,6.41E-07
24/12/2017,9,0.43,2.544532,0.43,2.42E-14,1.687857182,0,3.85E-14,0,0,0.239263815,0,0.143558289
24/12/2017,10,0.52,2.943764,0.52,1.54E-13,1.919804912,0,1.45E-13,0,0,0.363263696,0,0.217958218
24/12/2017,11,0.4,2.969516,0.4,8.83E-17,2.01729188,0,1.58E-16,0,0,0.415380491,0,0.249228295
24/12/2017,12,0.71,2.855159,0.71,1.43E-25,1.73058827,0,2.10E-25,0,0,0.26210797,0,0.157264782
24/12/2017,13,0.33,2.418723,0.33,1.67E-14,1.661757304,0,2.86E-14,0,0,0.22531075,0,0.13518645
24/12/2017,14,0.32,1.717532,0.32,3.88E-15,1.148731071,0,6.50E-15,0,0,5.33E-07,0,4.41E-07
24/12/2017,15,0.53,1.039537,0.53,5.37E-14,0.452038661,0,4.50E-14,0,0,3.82E-07,0,4.94E-07
24/12/2017,16,0.45,0.589726,0.409016444,0.040983556,0.178080429,0,3.22E-14,0,0,3.00E-07,0,3.41E-07
24/12/2017,17,0.59,0.197649,0.197649,0.264410457,0,0.127940543,0,1.88E-13,1.12E-06,0,8.72E-07,0
24/12/2017,18,0.83,0,0,0.559347826,0,0.270652174,0,2.64E-14,5.25E-07,0,4.04E-07,0
24/12/2017,19,3.71,0,0,2.798796758,0,0.911203242,0,9.45E-27,0.314752415,0,0.274693017,0
24/12/2017,20,1.47,0,0,0.990652174,0,0.479347826,0,2.66E-14,7.59E-07,0,5.81E-07,0
24/12/2017,21,1.47,0,0,0.990652174,0,0.479347826,0,2.66E-14,7.59E-07,0,5.81E-07,0
24/12/2017,22,3.86,0,0,2.920852094,0,0.939147906,0,2.61E-27,0.336856582,0,0.293983926,0
24/12/2017,23,0.72,0,0,0.485217391,0,0.234782609,0,6.24E-14,7.95E-07,0,6.22E-07,0
25/12/2017,0,1.21,0,0,0.815434783,0,0.394565217,0,3.42E-14,7.77E-07,0,5.95E-07,0
25/12/2017,1,0.97,0,0,0.653695652,0,0.316304348,0,9.83E-14,1.14E-06,0,8.86E-07,0
25/12/2017,2,0.97,0,0,0.653695652,0,0.316304348,0,9.83E-14,1.14E-06,0,8.86E-07,0
25/12/2017,3,0.94,0,0,0.633478261,0,0.306521739,0,3.24E-14,6.36E-07,0,4.87E-07,0
25/12/2017,4,1,0.010439,0.010439,0.666878065,0,0.322682935,0,2.19E-14,5.53E-07,0,4.31E-07,0
25/12/2017,5,1.01,0.233623,0.233623,0.523210587,0,0.253166413,0,2.58E-14,5.48E-07,0,4.23E-07,0
25/12/2017,6,0.6,0.925788,0.6,1.53E-13,0.310008214,0,1.89E-14,0,0,4.32E-07,0,3.56E-07
25/12/2017,7,0.67,1.601494,0.67,2.00E-14,0.80236125,0,2.30E-14,0,0,5.35E-07,0,6.05E-07
25/12/2017,8,0.56,2.086526,0.56,4.91E-29,1.268756223,0,7.50E-29,0,0,0.015211315,0,0.009126789
25/12/2017,9,0.6,2.646736,0.6,1.53E-25,1.650833825,0,3.79E-25,0,0,0.219471029,0,0.131682617
25/12/2017,10,0.52,2.852478,0.52,6.82E-17,1.853269867,0,7.86E-17,0,0,0.327693882,0,0.196616329
25/12/2017,11,0.36,2.9038,0.36,1.93E-18,1.995632968,0,3.26E-18,0,0,0.403801579,0,0.242280947
25/12/2017,12,0.42,2.711899,0.42,1.12E-19,1.816404673,0,1.89E-19,0,0,0.30798565,0,0.18479139
25/12/2017,13,0.4,2.400193,0.4,9.22E-17,1.602333053,0,1.50E-16,0,0,0.193542386,0,0.116125431
25/12/2017,14,0.33,1.843502,0.33,4.24E-26,1.24249964,0,7.18E-26,0,0,0.001174475,0,0.000704685
25/12/2017,15,0.38,1.214459,0.38,1.58E-14,0.701083125,0,2.27E-14,0,0,3.41E-07,0,4.64E-07
25/12/2017,16,0.39,0.568932,0.381965641,0.008034359,0.180934492,0,2.83E-14,0,0,2.08E-07,0,2.39E-07
25/12/2017,17,0.43,0.182125,0.182125,0.167046196,0,0.080828804,0,2.99E-13,1.04E-06,0,8.19E-07,0
25/12/2017,18,0.37,0,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
25/12/2017,19,0.64,0,0,0.431304348,0,0.208695652,0,4.80E-14,6.62E-07,0,5.15E-07,0
25/12/2017,20,0.48,0,0,0.323478261,0,0.156521739,0,1.16E-13,9.20E-07,0,7.15E-07,0
25/12/2017,21,0.52,0,0,0.350434783,0,0.169565217,0,8.97E-14,8.49E-07,0,6.61E-07,0
25/12/2017,22,1.8,0,0,1.244625482,0,0.555374518,0,5.96E-19,0.033292695,0,0.029055443,0
25/12/2017,23,1.66,0,0,1.130707168,0,0.529292832,0,5.73E-25,0.01266214,0,0.011050595,0
26/12/2017,0,1.26,0,0,0.849130435,0,0.410869565,0,2.77E-14,7.14E-07,0,5.47E-07,0
26/12/2017,1,1.14,0,0,0.76826087,0,0.37173913,0,3.67E-14,7.78E-07,0,5.92E-07,0
26/12/2017,2,1.08,0,0,0.727826087,0,0.352173913,0,7.98E-14,1.17E-06,0,9.01E-07,0
26/12/2017,3,1.03,0,0,0.694130435,0,0.335869565,0,1.13E-13,1.35E-06,0,1.05E-06,0
26/12/2017,4,0.97,0.006915,0.006915,0.649035543,0,0.314049457,0,8.97E-14,1.18E-06,0,9.08E-07,0
26/12/2017,5,1.09,0.220386,0.220386,0.586044217,0,0.283569783,0,6.91E-14,9.79E-07,0,7.60E-07,0
26/12/2017,6,0.69,0.905281,0.627650143,0.062349857,0.273532397,0,2.09E-14,0,0,2.56E-07,0,2.73E-07
26/12/2017,7,0.52,1.624875,0.52,1.52E-14,0.929631696,0,2.15E-14,0,0,6.13E-07,0,6.36E-07
26/12/2017,8,0.38,2.204498,0.38,2.66E-17,1.472817631,0,4.29E-17,0,0,0.124303092,0,0.074581855
26/12/2017,9,0.45,2.597861,0.45,5.86E-14,1.713607205,0,1.16E-13,0,0,0.253029847,0,0.151817908
26/12/2017,10,0.45,2.773606,0.45,1.98E-17,1.841701343,0,2.37E-17,0,0,0.321509318,0,0.192905591
26/12/2017,11,0.53,2.805099,0.53,4.02E-23,1.812177264,0,6.42E-23,0,0,0.305725666,0,0.183435399
26/12/2017,12,0.36,2.715012,0.36,5.01E-20,1.858032262,0,8.74E-20,0,0,0.330239871,0,0.198143922
26/12/2017,13,1.58,2.376158,1.58,4.29E-12,0.766734107,0,2.41E-14,0,0,4.09E-07,0,5.22E-07
26/12/2017,14,0.4,1.931436,0.4,1.51E-14,1.260673126,0,2.46E-14,0,0,0.010890069,0,0.006534041
26/12/2017,15,0.45,1.288761,0.45,5.14E-15,0.710165089,0,6.90E-15,0,0,2.08E-07,0,2.42E-07
26/12/2017,16,0.4,0.548867,0.375291932,0.024708068,0.169637353,0,3.30E-14,0,0,2.03E-07,0,2.33E-07
26/12/2017,17,0.58,0,0,0.390869565,0,0.189130435,0,8.14E-14,8.18E-07,0,6.47E-07,0
26/12/2017,18,0.54,0,0,0.363913043,0,0.176086957,0,8.84E-14,8.55E-07,0,6.64E-07,0
26/12/2017,19,0.41,0,0,0.276304348,0,0.133695652,0,9.39E-14,7.50E-07,0,5.84E-07,0
26/12/2017,20,0.35,0,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
26/12/2017,21,1.3,0,0,0.876086957,0,0.423913043,0,2.70E-14,7.12E-07,0,5.43E-07,0
26/12/2017,22,1.31,0,0,0.882826087,0,0.427173913,0,3.26E-14,7.85E-07,0,5.96E-07,0
26/12/2017,23,1.21,0,0,0.815434783,0,0.394565217,0,3.42E-14,7.77E-07,0,5.95E-07,0
27/12/2017,0,1.14,0,0,0.76826087,0,0.37173913,0,3.67E-14,7.78E-07,0,5.92E-07,0
27/12/2017,1,0.96,0,0,0.646956522,0,0.313043478,0,2.70E-14,5.99E-07,0,4.61E-07,0
27/12/2017,2,1.03,0,0,0.694130435,0,0.335869565,0,1.13E-13,1.35E-06,0,1.05E-06,0
27/12/2017,3,1,0,0,0.673913043,0,0.326086957,0,9.32E-14,1.16E-06,0,8.99E-07,0
27/12/2017,4,0.92,0.009983,0.009983,0.613272326,0,0.296744674,0,1.14E-13,1.28E-06,0,9.94E-07,0
27/12/2017,5,0.99,0.247957,0.247957,0.500072457,0,0.241970543,0,5.33E-14,7.75E-07,0,5.99E-07,0
27/12/2017,6,1.15,0.875399,0.852059385,0.200786066,0,0.097154548,0,5.90E-14,5.43E-07,0,4.17E-07,0
27/12/2017,7,0.63,1.582591,0.63,1.91E-14,0.816099911,0,2.31E-14,0,0,6.17E-07,0,6.19E-07
27/12/2017,8,0.55,2.187485,0.55,1.10E-21,1.348901339,0,1.68E-21,0,0,0.058057109,0,0.034834266
27/12/2017,9,0.58,2.625829,0.58,5.88E-28,1.648715019,0,1.41E-27,0,0,0.218338309,0,0.131002986
27/12/2017,10,1.53,2.860629,1.53,9.43E-15,1.192201875,0,6.92E-15,0,0,4.15E-07,0,4.32E-07
27/12/2017,11,0.32,2.890888,0.32,3.58E-17,2.012460971,0,6.07E-17,0,0,0.412797875,0,0.247678725
27/12/2017,12,0.98,2.650554,0.98,2.16E-17,1.404345266,0,2.66E-17,0,0,0.087697582,0,0.052618549
27/12/2017,13,0.41,2.393221,0.41,2.05E-16,1.590691643,0,3.33E-16,0,0,0.187318857,0,0.112391314
27/12/2017,14,0.42,1.905437,0.42,1.37E-14,1.227404732,0,2.22E-14,0,0,5.09E-07,0,6.12E-07
27/12/2017,15,0.44,1.194443,0.44,6.37E-15,0.641605982,0,8.25E-15,0,0,2.03E-07,0,2.48E-07
27/12/2017,16,0.35,0.562696,0.35,1.04E-13,0.199041429,0,3.01E-14,0,0,2.51E-07,0,2.61E-07
27/12/2017,17,3.33,0,0,2.489589907,0,0.840410093,0,5.57E-20,0.258755194,0,0.225822714,0
27/12/2017,18,1.36,0,0,0.916521739,0,0.443478261,0,8.64E-14,1.37E-06,0,1.06E-06,0
27/12/2017,19,0.51,0,0,0.343695652,0,0.166304348,0,9.48E-14,8.79E-07,0,6.87E-07,0
27/12/2017,20,0.55,0,0,0.370652174,0,0.179347826,0,8.40E-14,8.37E-07,0,6.49E-07,0
27/12/2017,21,0.47,0,0,0.31673913,0,0.15326087,0,1.52E-13,1.03E-06,0,7.99E-07,0
27/12/2017,22,1.68,0,0,1.146981213,0,0.533018787,0,2.21E-15,0.015609362,0,0.013622716,0
27/12/2017,23,4.2,0,0,3.197510855,0,1.002489145,0,8.12E-13,0.386959359,0,0.337709986,0
28/12/2017,0,0.67,0,0,0.451521739,0,0.218478261,0,7.63E-14,8.42E-07,0,6.59E-07,0
28/12/2017,1,0.38,0,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
28/12/2017,2,0.36,0,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
28/12/2017,3,0.41,0,0,0.276304348,0,0.133695652,0,9.39E-14,7.50E-07,0,5.84E-07,0
28/12/2017,4,0.35,0,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
28/12/2017,5,0.31,0.079806,0.079806,0.155130739,0,0.075063261,0,3.02E-13,1.06E-06,0,8.24E-07,0
28/12/2017,6,0.25,0.217942,0.208672379,0.027851223,0,0.013476398,0,2.77E-12,1.38E-06,0,1.07E-06,0
28/12/2017,7,0.52,0.380437,0.372220688,0.099590406,0,0.048188906,0,1.29E-13,5.45E-07,0,4.20E-07,0
28/12/2017,8,0.65,0.509528,0.494098734,0.105063897,0,0.050837369,0,2.38E-13,7.89E-07,0,6.09E-07,0
28/12/2017,9,0.47,0.421926,0.402647744,0.045389564,0,0.021962692,0,6.58E-13,8.96E-07,0,7.06E-07,0
28/12/2017,10,0.4,0.512147,0.357841957,0.042158043,0.152750281,0,1.89E-13,0,0,6.99E-07,0,6.89E-07
28/12/2017,11,0.85,0.680661,0.658304966,0.129185784,0,0.06250925,0,2.92E-13,1.03E-06,0,8.18E-07,0
28/12/2017,12,0.36,0.823182,0.36,1.29E-14,0.401128393,0,1.42E-14,0,0,2.92E-07,0,3.08E-07
28/12/2017,13,0.33,0.49207,0.328270363,0.001729637,0.158003577,0,6.69E-14,0,0,4.36E-07,0,4.27E-07
28/12/2017,14,0.52,0.52257,0.393437213,0.126562787,0.129132787,0,1.57E-13,0,0,5.73E-07,0,5.76E-07
28/12/2017,15,0.46,0.392739,0.376939041,0.055975864,0,0.027085095,0,2.90E-13,6.24E-07,0,4.80E-07,0
28/12/2017,16,0.48,0.267737,0.267737,0.143046804,0,0.069216196,0,3.98E-13,1.21E-06,0,9.46E-07,0
28/12/2017,17,0.45,0,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
28/12/2017,18,0.36,0,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
28/12/2017,19,0.6,0,0,0.404347826,0,0.195652174,0,4.03E-14,5.74E-07,0,4.48E-07,0
28/12/2017,20,0.72,0,0,0.485217391,0,0.234782609,0,6.24E-14,7.95E-07,0,6.22E-07,0
28/12/2017,21,0.63,0,0,0.424565217,0,0.205434783,0,8.00E-14,8.41E-07,0,6.55E-07,0
28/12/2017,22,0.32,0,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
28/12/2017,23,0.27,0,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
29/12/2017,0,0.91,0,0,0.61326087,0,0.29673913,0,3.64E-14,6.61E-07,0,5.05E-07,0
29/12/2017,1,0.98,0,0,0.660434783,0,0.319565217,0,9.62E-14,1.15E-06,0,8.88E-07,0
29/12/2017,2,0.92,0,0,0.62,0,0.3,0,4.39E-14,7.38E-07,0,5.66E-07,0
29/12/2017,3,0.94,0,0,0.633478261,0,0.306521739,0,3.24E-14,6.36E-07,0,4.87E-07,0
29/12/2017,4,1,0.01053,0.01053,0.666816739,0,0.322653261,0,1.12E-13,1.26E-06,0,9.83E-07,0
29/12/2017,5,1.04,0.155038,0.155038,0.596387435,0,0.288574565,0,2.51E-14,5.75E-07,0,4.43E-07,0
29/12/2017,6,1.04,0.229901,0.229901,0.545936283,0,0.264162717,0,2.37E-14,5.36E-07,0,4.14E-07,0
29/12/2017,7,0.36,0.47956,0.330909964,0.029090036,0.146041901,0,9.17E-14,0,0,5.22E-07,0,5.41E-07
29/12/2017,8,0.61,0.477605,0.463211371,0.098922772,0,0.047865857,0,2.45E-13,7.74E-07,0,5.97E-07,0
29/12/2017,9,0.6,1.315244,0.6,1.95E-14,0.622963929,0,2.02E-14,0,0,7.04E-07,0,5.71E-07
29/12/2017,10,0.38,0.879604,0.38,2.89E-14,0.432003214,0,3.22E-14,0,0,6.76E-07,0,5.90E-07
29/12/2017,11,0.35,1.453122,0.35,6.78E-15,0.914562321,0,1.07E-14,0,0,4.11E-07,0,4.07E-07
29/12/2017,12,0.29,2.41724,0.29,7.28E-17,1.68691549,0,1.32E-16,0,0,0.238760384,0,0.143256231
29/12/2017,13,0.32,2.214416,0.32,2.38E-15,1.519405136,0,4.78E-15,0,0,0.149208898,0,0.089525339
29/12/2017,14,0.24,1.757014,0.24,6.32E-15,1.238314821,0,1.11E-14,0,0,3.58E-07,0,4.79E-07
29/12/2017,15,0.22,1.208581,0.22,5.81E-15,0.812074018,0,9.78E-15,0,0,3.08E-07,0,3.57E-07
